L1    (CLK0)              : INPUT     :  1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 0 ! 
C18   (IOC18)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C18   (IOC18)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C19   (IOC19)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C19   (IOC19)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C19   (IOC19)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C2    (IOC2)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C2    (IOC2)              : OUTPUT3   :  1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 ! 
C2    (IOC2)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C20   (IOC20)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C20   (IOC20)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C20   (IOC20)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C21   (IOC21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C21   (IOC21)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C21   (IOC21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C22   (IOC22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C22   (IOC22)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C22   (IOC22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C3    (IOC3)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C3    (IOC3)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C4    (IOC4)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C4    (IOC4)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C7    (IOC7)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C7    (IOC7)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
C7    (IOC7)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

C9    (IOC9)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C9    (IOC9)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
C9    (IOC9)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D1    (IOD1)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D1    (IOD1)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D1    (IOD1)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

D11   (IOD11)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D11   (IOD11)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D11   (IOD11)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D14   (IOD14)             : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D14   (IOD14)             : OUTPUT3   :  0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 ! 
D14   (IOD14)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

D15   (IOD15)             : INPUT     :  0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 ! 
D15   (IOD15)             : OUTPUT3   :  0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 ! 
D15   (IOD15)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

D16   (IOD16)             : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D16   (IOD16)             : OUTPUT3   :  0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 ! 
D16   (IOD16)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

D19   (IOD19)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D19   (IOD19)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D19   (IOD19)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D2    (IOD2)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D2    (IOD2)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D2    (IOD2)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

D20   (IOD20)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D20   (IOD20)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D20   (IOD20)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D21   (IOD21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D21   (IOD21)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D21   (IOD21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D22   (IOD22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D22   (IOD22)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D22   (IOD22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D3    (IOD3)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D3    (IOD3)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D3    (IOD3)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D4    (IOD4)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D4    (IOD4)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D4    (IOD4)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

D5    (IOD5)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D5    (IOD5)              : OUTPUT3   :  0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 ! 
D5    (IOD5)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D6    (IOD6)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D6    (IOD6)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D6    (IOD6)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D7    (IOD7)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D7    (IOD7)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D7    (IOD7)              : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

D8    (IOD8)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D8    (IOD8)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D8    (IOD8)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

D9    (IOD9)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
D9    (IOD9)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
D9    (IOD9)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E1    (IOE1)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E1    (IOE1)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E1    (IOE1)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

E11   (IOE11)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E11   (IOE11)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E11   (IOE11)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E14   (IOE14)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E14   (IOE14)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E14   (IOE14)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E15   (IOE15)             : INPUT     :  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 ! 
E15   (IOE15)             : OUTPUT3   :  0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 ! 
E15   (IOE15)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

E18   (IOE18)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E18   (IOE18)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E18   (IOE18)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E19   (IOE19)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E19   (IOE19)             : OUTPUT3   :  1 1 0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 ! 
E19   (IOE19)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E2    (IOE2)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E2    (IOE2)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E2    (IOE2)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

E20   (IOE20)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E20   (IOE20)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E20   (IOE20)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E21   (IOE21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E21   (IOE21)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E21   (IOE21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E22   (IOE22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E22   (IOE22)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E22   (IOE22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E3    (IOE3)              : INPUT     :  0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 ! 
E3    (IOE3)              : OUTPUT3   :  0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 ! 
E3    (IOE3)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

E4    (IOE4)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E4    (IOE4)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
E4    (IOE4)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

E7    (IOE7)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E7    (IOE7)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E7    (IOE7)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E8    (IOE8)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E8    (IOE8)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E8    (IOE8)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

E9    (IOE9)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E9    (IOE9)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
E9    (IOE9)              : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

F1    (IOF1)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F1    (IOF1)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F1    (IOF1)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

F10   (IOF10)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F10   (IOF10)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F10   (IOF10)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F11   (IOF11)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F11   (IOF11)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F11   (IOF11)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F12   (IOF12)             : INPUT     :  0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 ! 
F12   (IOF12)             : OUTPUT3   :  0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 ! 
F12   (IOF12)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

F13   (IOF13)             : INPUT     :  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 ! 
F13   (IOF13)             : OUTPUT3   :  0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 ! 
F13   (IOF13)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

F14   (IOF14)             : INPUT     :  0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 ! 
F14   (IOF14)             : OUTPUT3   :  0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 1 ! 
F14   (IOF14)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

F15   (IOF15)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F15   (IOF15)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F15   (IOF15)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F2    (IOF2)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F2    (IOF2)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F2    (IOF2)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

F20   (IOF20)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F20   (IOF20)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F20   (IOF20)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F21   (IOF21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F21   (IOF21)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F21   (IOF21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F22   (IOF22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F22   (IOF22)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F22   (IOF22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F3    (IOF3)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F3    (IOF3)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F3    (IOF3)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

F4    (IOF4)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F4    (IOF4)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F4    (IOF4)              : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

F8    (IOF8)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F8    (IOF8)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F8    (IOF8)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

F9    (IOF9)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
F9    (IOF9)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
F9    (IOF9)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G1    (IOG1)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G1    (IOG1)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G1    (IOG1)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G11   (IOG11)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G11   (IOG11)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G11   (IOG11)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

G16   (IOG16)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G16   (IOG16)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G16   (IOG16)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

G17   (IOG17)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G17   (IOG17)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G17   (IOG17)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G18   (IOG18)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G18   (IOG18)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G18   (IOG18)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G2    (IOG2)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G2    (IOG2)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G2    (IOG2)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G20   (IOG20)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G20   (IOG20)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G20   (IOG20)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G21   (IOG21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G21   (IOG21)             : OUTPUT3   :  0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 ! 
G21   (IOG21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G22   (IOG22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G22   (IOG22)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G22   (IOG22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G3    (IOG3)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G3    (IOG3)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G3    (IOG3)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

G5    (IOG5)              : INPUT     :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G5    (IOG5)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
G5    (IOG5)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

G6    (IOG6)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G6    (IOG6)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G6    (IOG6)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

G7    (IOG7)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G7    (IOG7)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
G7    (IOG7)              : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

H1    (IOH1)              : INPUT     :  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ! 
H1    (IOH1)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ! 
H1    (IOH1)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

H11   (IOH11)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H11   (IOH11)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H11   (IOH11)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

H14   (IOH14)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H14   (IOH14)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H14   (IOH14)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

H15   (IOH15)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H15   (IOH15)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H15   (IOH15)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

H16   (IOH16)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H16   (IOH16)             : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H16   (IOH16)             : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

H17   (IOH17)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H17   (IOH17)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H17   (IOH17)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H18   (IOH18)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H18   (IOH18)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H18   (IOH18)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H19   (IOH19)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H19   (IOH19)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H19   (IOH19)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H2    (IOH2)              : INPUT     :  0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 ! 
H2    (IOH2)              : OUTPUT3   :  0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 ! 
H2    (IOH2)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

H21   (IOH21)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H21   (IOH21)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H21   (IOH21)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H22   (IOH22)             : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H22   (IOH22)             : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H22   (IOH22)             : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H3    (IOH3)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H3    (IOH3)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H3    (IOH3)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H4    (IOH4)              : INPUT     :  0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 ! 
H4    (IOH4)              : OUTPUT3   :  0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 ! 
H4    (IOH4)              : CONTROL   :  0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 ! 

H5    (IOH5)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H5    (IOH5)              : OUTPUT3   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
H5    (IOH5)              : CONTROL   :  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

H6    (IOH6)              : INPUT     :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H6    (IOH6)              : OUTPUT3   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
H6    (IOH6)              : CONTROL   :  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

